DATE,PROFITS,INVESTMENT,RECESSION,PROFITS_YOY,INVEST_YOY,P_z,I_z
2010-03-31,1827.302,2038.161,0.0,40.789880213546105,1.1555538350212835,2.054587117323973,-0.48726640149881956
2010-06-30,1823.027,2148.795,0.0,30.71161129251292,15.300351460842965,1.4305432326468472,0.6328413219493088
2010-09-30,1925.708,2236.495,0.0,21.20465229571622,21.455173627252066,0.8418747152345375,1.1202335086327924
2010-12-31,1938.802,2238.44,0.0,11.344645435322187,11.994236282402149,0.2313455626275825,0.3710344552875792
2011-03-31,1798.958,2205.962,0.0,-1.5511393300067455,8.232960987870918,-0.5671581966956962,0.07318406400816865
2011-06-30,1865.262,2297.352,0.0,2.316751205549883,6.913502684062456,-0.3276593845259571,-0.03130208531401161
2011-09-30,1848.535,2322.84,0.0,-4.0075130809032355,3.8607285059881757,-0.7192562434673261,-0.2730472148846
2011-12-31,1968.023,2504.095,0.0,1.507167828380629,11.867863333392892,-0.37778858425433026,0.3610271494239888
2012-03-31,2256.375,2567.75,0.0,25.426774832986652,16.400463833919176,1.1033074841341963,0.7199577585601812
2012-06-30,2194.357,2636.863,0.0,17.64336591856801,14.778362218763164,0.6213607556789251,0.5915056876703803
2012-09-30,2220.271,2644.119,0.0,20.10976259578532,13.831301338017244,0.7740794195353029,0.5165091953089375
2012-12-31,2190.469,2638.282,0.0,11.303018308221002,5.358702445394448,0.22876802135460078,-0.1544246496532707
2013-03-31,2191.813,2746.42,0.0,-2.8613151625948685,6.958231915100765,-0.6482839557506116,-0.027760036959891318
2013-06-30,2181.01,2780.242,0.0,-0.6082419588061438,5.437483858660852,-0.5087742278825728,-0.14818605424892448
2013-09-30,2226.937,2892.354,0.0,0.30023362013014143,9.388193194027949,-0.45252164781591775,0.16466536693825157
2013-12-31,2280.899,2934.291,0.0,4.128339638680112,11.219763467286658,-0.2154862829641028,0.3097049824481909
2014-03-31,2251.736,2922.765,0.0,2.7339467372444526,6.420904304512787,-0.30182674180640484,-0.07031029625400834
2014-06-30,2377.615,3059.096,0.0,9.014401584586928,10.029846322730162,0.0870574476495254,0.21547702534769833
2014-09-30,2408.545,3142.047,0.0,8.155057821572864,8.632864441904431,0.033847097306008336,0.10485188700188934
2014-12-31,2379.115,3172.016,0.0,4.306021441545638,8.101616370019205,-0.20448427028063187,0.06278305829703176
2015-03-31,2290.774,3282.283,0.0,1.7336845882465868,12.300612604845075,-0.36376272327772746,0.3952959890421154
2015-06-30,2318.349,3291.104,0.0,-2.4926659698899845,7.584201345757036,-0.6254572901693306,0.02180965024726555
2015-09-30,2234.367,3303.66,0.0,-7.231668912144052,5.143557687074685,-0.9188951641487224,-0.1714616771052169
2015-12-31,2106.688,3276.879,0.0,-11.450770559640866,3.305878658871819,-1.1801408803110232,-0.3169850367997397
2016-03-31,2180.464,3244.317,0.0,-4.81540300352632,-1.1566948980328617,-0.7692805849147983,-0.6703703053467648
2016-06-30,2243.841,3246.381,0.0,-3.2138388137420315,-1.3589057045903075,-0.6701121318417778,-0.6863831103497995
2016-09-30,2244.05,3261.571,0.0,0.43336658659924865,-1.2740112481308574,-0.44427808791243245,-0.67966043118014
2016-12-31,2291.483,3360.952,0.0,8.77182572834705,2.5656424909189512,0.07203721145192903,-0.3756033550559182
2017-03-31,2324.533,3363.101,0.0,6.607263408155317,3.6612945035888966,-0.06199194469602028,-0.2888401284571353
2017-06-30,2310.962,3432.968,0.0,2.9913438608172305,5.7475385667917545,-0.28588877645167526,-0.12363323402087938
2017-09-30,2371.175,3500.142,0.0,5.664980726810898,7.31460391326757,-0.1203378520673695,0.0004605879035267363
2017-12-31,2173.803,3574.446,0.0,-5.135538862823785,6.352188308550666,-0.7891033170551865,-0.07575182464046559
2018-03-31,2269.424,3645.635,0.0,-2.3707557604043417,8.400996580239495,-0.617908640564392,0.08649057922353151
2018-06-30,2365.255,3662.727,0.0,2.3493679255651934,6.692721866326745,-0.32563976540056333,-0.04878542481994515
2018-09-30,2313.748,3788.692,0.0,-2.4218794479530237,8.243951245406622,-0.6210742064792206,0.07405436789473355
2018-12-31,2321.84,3802.028,0.0,6.8100467245652,6.366916719402105,-0.04943565258755759,-0.07458550136138965
2019-03-31,2328.232,3850.77,0.0,2.5913183257073147,5.626866101515926,-0.3106582572877201,-0.13318912615441067
2019-06-30,2355.181,3903.996,0.0,-0.4259160217397362,6.587141220189219,-0.4974846515738019,-0.05714621585518749
2019-09-30,2382.038,3939.599,0.0,2.9514882346737936,3.983089678443119,-0.2883566268295197,-0.26335759627409766
2019-12-31,2436.478,3880.57,0.0,4.937377252523856,2.0657922561327924,-0.16539087676400666,-0.4151858307732979
2020-03-31,2272.882,3807.7,0.3333333333333333,-2.3773404025028366,-1.1184776031806676,-0.6183163599521707,-0.6673439285638909
2020-06-30,2139.236,3270.187,0.3333333333333333,-9.16893436215731,-16.234878314424506,-1.0388501550851141,-1.8643916089415316
2020-09-30,2908.079,3911.004,0.0,22.083652737697722,-0.7258352944043311,0.896302202211221,-0.6362511060119436
2020-12-31,2771.498,4064.655,0.0,13.750175458181847,4.743761870034557,0.38029537850716355,-0.20312097646849694
2021-03-31,3057.735,4058.943,0.0,34.53118111718953,6.598287680226922,1.6670500385142943,-0.05626354250010568
2021-06-30,3436.928,4049.667,0.0,60.66146979575886,23.83594577313164,3.2850309618728515,1.3087636904645719
2021-09-30,3459.252,4255.263,0.0,18.95316461485399,8.802317768020696,0.7024631625485708,0.11827067066835253
2021-12-31,3513.3,4622.306,0.0,26.765381032207138,13.71951617049907,1.1861936443626733,0.5076570764722936
2022-03-31,3510.866,4814.294,0.0,14.819171707162315,18.609549333410193,0.4464873582157839,0.8948923030615498
2022-06-30,3761.262,4811.513,0.0,9.436741182823738,18.81255915609852,0.11320860967960712,0.9109683810899775
2022-09-30,3653.009,4812.308,0.0,5.601124173665295,13.090730232185411,-0.12429183382746208,0.45786435376730594
2022-12-31,3504.201,4939.217,0.0,-0.2589872769191426,6.8561233289185175,-0.4871484655483708,-0.03584588018215946
2023-03-31,3755.682,4883.84,0.0,6.97309438753857,1.444573181446751,-0.03933978217700719,-0.46437934360510225
2023-06-30,3776.656,4961.052,0.0,0.40927752440536036,3.107941306611872,-0.445769676603654,-0.3326594326370121
2023-09-30,3903.375,5088.8,0.0,6.853692394406918,5.745517535452849,-0.046733123654189024,-0.12379327680635596
2023-12-31,3985.235,5161.154,0.0,13.727351827135493,4.493364029156854,0.37888214499531714,-0.2229496486716143
2024-03-31,4054.707,5155.029,0.0,7.961936074459985,5.552782236928322,0.021889047145981503,-0.13905572892262386
2024-06-30,4151.237,5290.171,0.0,9.918324570731363,6.634056647662656,0.14302813231197564,-0.05343104551114978
2024-09-30,4121.23,5330.249,0.0,5.581195760079405,4.744713881465179,-0.12552579620007123,-0.20304558794867086
2024-12-31,4389.468,5261.83,0.0,10.143266331847434,1.95064902151727,0.15695646976088312,-0.4243038704800098
2025-03-31,4006.211,5556.216,0.0,-1.196042032136968,7.782439245249639,-0.5451706610447535,0.03750784602042002
2025-06-30,4026.153,5358.632,0.0,-3.0131741454414773,1.2941169576559775,-0.6576870258930384,-0.47629377198838535
2025-09-30,4284.913,5419.029,0.0,3.9717026227606755,1.6655882304935643,-0.2251852077164081,-0.44687745563297077
2025-12-31,4538.634,5500.636,0.0,3.3982705876885344,4.538459053219146,-0.26069197555209345,-0.21937863365411822
2026-03-31,4538.634,5500.636,0.0,13.28993904714455,-1.0003210818297914,0.3517976553303018,-0.6579872706857127
